date,serial_number,failure,smart_1_normalized,smart_5_raw,smart_9_normalized,smart_187_raw,smart_188_raw,smart_194_raw,smart_198_raw,smart_199_raw
2014-08-07,W300KF9G,0,109,0,93,0,0,26,0,0
2014-08-07,W300KFVM,0,118,0,93,0,0,23,0,0
2014-08-07,Z1F0LKX4,0,120,0,80,0,47245361163,30,0,0
2014-08-07,Z1F1FZQ9,0,118,0,83,36,34360262664,28,0,1
2014-08-07,Z1F1QAEZ,0,119,0,86,0,2,27,0,12
2014-08-07,Z1Z03EJ5,0,110,0,86,0,0,32,0,1
2014-08-07,Z1Z05C8Z,0,119,0,88,0,0,28,0,0
2014-08-07,Z290R61A,0,114,0,76,0,0,28,0,0
2014-08-07,Z3006XMG,0,114,0,91,0,0,20,0,0
2014-08-07,Z300CLV2,0,117,0,91,0,0,25,0,0
2014-08-07,Z300CPGZ,0,115,0,91,0,0,18,0,0
2014-08-07,Z300CQXA,0,119,0,91,0,0,27,0,0
2014-08-07,Z300D38V,0,120,0,91,0,0,22,0,0
2014-08-07,Z300DPQZ,0,108,0,95,0,0,22,0,0
2014-08-07,Z300E2CX,0,116,0,91,0,0,24,0,0
2014-08-07,Z300E4W7,0,111,0,92,0,0,27,0,0
2014-08-07,Z300GPAS,0,116,0,90,0,0,21,0,0
2014-08-07,Z300GYS0,0,118,0,90,0,0,23,0,0
2014-08-07,Z300GZ62,0,119,0,91,0,0,24,0,0
2014-08-07,Z300GZE9,0,118,0,90,0,0,21,0,0
2014-08-07,Z300H1KT,0,118,0,92,0,0,31,0,0
2014-08-07,Z300K9L3,0,110,0,91,0,0,19,0,0
2014-08-07,Z300KN0B,0,117,0,91,0,0,23,0,0
2014-08-07,Z300MWWE,0,119,0,91,0,0,26,0,0
2014-08-07,Z300P8NZ,0,117,0,93,0,0,22,0,0
2014-08-07,Z300PARQ,0,116,0,93,0,0,23,0,0
2014-08-07,Z300PMJM,0,117,0,93,0,0,29,0,0
2014-08-07,Z300WG6M,0,119,0,95,0,0,25,0,0
2014-08-07,Z300WP4X,0,119,0,94,0,0,24,0,0
2014-08-07,Z300X57K,0,117,0,95,0,0,23,0,0
2014-08-07,Z300X80D,0,117,0,93,0,0,22,0,0
2014-08-07,Z300Z60X,0,116,0,95,0,0,27,0,0
2014-08-07,Z300ZK23,0,118,0,95,0,0,23,0,0
2014-08-07,Z300ZRZ9,0,118,0,95,0,0,28,0,0
2014-08-07,Z300ZSCG,0,108,0,95,0,0,32,0,0
2014-08-07,Z300ZTW1,0,119,0,95,0,0,28,0,0
2014-08-07,Z30111D7,0,106,0,96,0,0,30,0,0
2014-08-07,Z30111EF,0,117,0,95,0,0,25,0,0
2014-08-07,Z3011VWS,0,118,0,95,0,0,25,0,0
2014-08-07,Z3016NY9,0,114,0,96,0,0,26,0,0
2014-08-07,Z3016PM1,0,111,0,96,0,1,23,0,0
2014-08-07,Z3016PP1,0,117,0,96,0,0,23,0,0
2014-08-07,Z30179JG,0,117,0,96,0,0,25,0,0
2014-08-08,5XW004Q0,0,113,0,54,0,0,28,0,0
2014-08-08,5XW0E6NA,0,108,0,75,0,0,30,0,0
2014-08-08,5YD9KWTD,0,110,0,85,0,8590131209,31,0,0
2014-08-08,6XW00FGV,0,115,0,55,0,0,23,0,0
2014-08-08,6XW01QYH,0,117,0,53,0,0,25,0,0
2014-08-08,6XW03CE1,0,105,0,52,0,0,26,0,0
2014-08-08,6XW03CVM,0,113,0,52,0,0,34,0,0
2014-08-08,6XW03S8S,0,120,0,52,0,6,28,0,1
2014-08-08,6XW04S1Z,0,103,0,52,0,0,25,1,0
2014-08-08,6XW055EV,0,117,0,51,12,0,28,0,0
2014-08-08,9VS1QWY8,0,116,8,53,0,55835426830,33,0,0
2014-08-08,9VS3MFM2,0,114,9,67,0,4295032834,30,0,0
2014-08-08,9XK0NTYK,0,119,0,76,0,0,24,0,0
2014-08-08,9XK0PQJZ,0,118,0,74,0,4295032834,33,0,0
2014-08-08,9XW01AM8,0,119,0,53,0,1,26,0,0
2014-08-08,9XW01R9Z,0,110,0,55,0,0,29,0,0
2014-08-08,S1F018DD,0,116,0,76,6,42950328330,21,24,1
2014-08-08,S1F0A6FQ,0,119,456,80,2,73015558169,23,0,1
2014-08-08,S1F0CTFA,0,119,0,80,0,60130459662,27,0,0
2014-08-08,S1F0T2CM,0,119,0,82,0,55835426829,18,0,1
2014-08-08,S1F0Y8MA,0,119,0,85,0,60130459662,21,0,0
2014-08-08,S1F10QGG,0,119,0,98,0,0,27,0,0
2014-08-08,W1F09XKL,0,118,0,78,4,51540393996,25,0,0
2014-08-08,W1F0D3XV,0,115,0,79,4,38655295504,27,8,1
2014-08-08,W1F0X5KX,0,120,0,81,0,98785755159,27,0,0
2014-08-08,W1F29ZQF,0,111,0,87,0,0,24,0,0
2014-08-08,W3000829,0,114,0,91,0,0,24,0,0
2014-08-08,W30064R4,0,115,0,91,0,0,26,0,0
2014-08-08,W3009RBR,0,115,0,89,0,0,22,0,0
2014-08-08,W300BF92,0,115,0,89,0,0,26,0,0
2014-08-08,W300BG7V,0,116,0,92,0,0,25,0,0
2014-08-08,W300BNJX,0,114,0,89,0,0,19,0,0
2014-08-08,W300BV9B,0,114,0,92,0,4295032833,30,0,0
2014-08-08,W300BWS5,0,114,0,89,0,0,20,0,0
2014-08-08,W300DBW6,0,117,0,89,0,0,21,0,0
2014-08-08,W300JKDY,0,117,0,91,0,0,18,0,0
2014-08-08,W300JPPT,0,117,0,91,0,0,21,0,0
2014-08-08,W300R9MB,0,118,0,96,0,0,26,0,0
2014-08-08,Z1F06J1G,0,111,0,77,0,0,24,0,3
2014-08-08,Z1F0LT0S,0,119,0,80,0,38655295497,34,0,0
2014-08-08,Z1F0M0XP,0,117,0,81,0,0,25,0,3
2014-08-08,Z300CMXD,0,115,0,91,0,0,28,0,0
2014-08-08,Z300E3ZX,0,118,0,91,0,1,19,0,0
2014-08-08,Z300E4XK,0,120,0,91,0,0,22,0,0
2014-08-08,Z300GQBR,0,114,0,90,0,0,29,0,0
2014-08-08,Z300H2CQ,0,119,0,92,0,0,29,0,0
2014-08-08,Z300KKSH,0,105,0,93,0,0,22,0,0
2014-08-08,Z300MEEW,0,118,0,93,0,0,24,0,0
2014-08-08,Z300MPQC,0,109,0,91,0,0,30,0,0
2014-08-08,Z300MQ28,0,111,0,91,0,0,19,0,0
2014-08-08,Z300P8QZ,0,112,0,93,0,0,22,0,0
2014-08-08,Z300W96V,0,118,0,93,0,0,27,0,0
2014-08-08,Z300WP7T,0,117,0,97,0,0,30,0,0
2014-08-08,Z300WPHZ,0,117,0,97,0,0,27,0,0
2014-08-08,Z300XEXZ,0,112,0,94,0,0,27,0,0
2014-08-08,Z300XFXV,0,119,0,94,0,0,24,0,0
2014-08-08,Z300Y4XX,0,119,0,95,0,0,25,0,0
2014-08-08,Z300Z2W0,0,116,0,95,0,0,20,0,0
2014-08-08,Z300ZSJQ,0,119,0,95,0,0,22,0,0
2014-08-08,Z300ZTEG,0,111,0,95,0,0,23,0,0
2014-08-08,Z3012XDS,0,117,0,96,0,0,28,0,0
2014-08-08,Z30149ML,0,116,0,97,0,0,31,0,0
2014-08-08,Z3014A2W,0,115,0,94,0,0,26,0,0
2014-08-08,Z3014ELB,0,117,0,97,0,0,26,0,0
2014-08-08,Z3014LCH,0,119,0,96,0,0,28,0,0
2014-08-08,Z3014LP6,0,119,0,96,0,0,27,0,1
2014-08-08,Z3014PAK,0,117,0,96,0,4295032833,24,0,0
2014-08-08,Z3015BWY,0,117,0,95,0,0,25,0,0
2014-08-08,Z3015CB3,0,113,0,97,0,0,29,0,0
2014-08-08,Z3015CCW,0,112,0,97,0,0,33,0,0
2014-08-08,Z3015CFK,0,117,0,97,0,0,27,0,0
2014-08-08,Z3015KW2,0,119,0,97,0,0,24,0,0
2014-08-08,Z3015YAS,0,111,0,96,0,0,20,0,0
2014-08-08,Z3016NJQ,0,114,0,97,0,1,22,0,0
2014-08-08,Z3016RPC,0,117,0,97,0,0,24,0,0
2014-08-08,Z3016S7F,0,119,0,96,0,0,29,0,0
2014-08-08,Z3019GGR,0,111,0,96,0,0,27,0,0
2014-08-09,5XW01B7T,0,118,0,54,0,0,25,0,0
2014-08-09,5XW02ANJ,0,119,0,56,0,0,28,0,0
2014-08-09,5XW03H86,0,117,0,51,0,65537,28,0,2
2014-08-09,5XW09J56,0,117,0,69,0,0,32,0,0
2014-08-09,6XW022KT,0,119,0,53,0,0,23,0,0
2014-08-09,6XW031CY,0,115,0,53,0,1,25,0,0
2014-08-09,6XW04HX5,0,114,0,51,0,0,26,0,0
2014-08-09,6XW04TGW,0,117,0,52,0,0,26,0,0
2014-08-09,6XW1LMD0,0,119,0,79,0,0,27,0,0
2014-08-09,9VS19C7B,0,117,45,65,0,4295032834,33,0,0
2014-08-09,9VS29J56,0,115,31,50,0,17180131332,34,0,1
2014-08-09,9VS3J0J5,0,120,67,58,0,12885098500,29,0,0
2014-08-09,9VS5AC4L,0,116,0,80,0,0,32,0,0
2014-08-09,9XW01Z90,0,113,0,54,0,65538,26,0,0
2014-08-09,S1F0337N,0,117,1560,75,8,55835426832,26,8,0
2014-08-09,S1F04A5F,0,110,0,76,2,68720525736,20,0,859
2014-08-09,S1F06H7N,0,116,0,80,0,25770196998,23,0,0
2014-08-09,S1F0CWY6,0,113,640,80,0,60130459676,23,0,22
2014-08-09,S1F0RG6V,0,119,0,81,0,68720525328,29,0,0
2014-08-09,S1F12XYV,0,105,0,99,0,64425492506,25,0,186
2014-08-09,S2X6CDP8,0,119,0,95,0,9,32,0,0
2014-08-09,W1F03A8Z,0,116,0,76,0,51540393997,23,0,0
2014-08-09,W1F086P0,0,118,0,80,31,38655295497,23,0,0
2014-08-09,W1F095DW,0,111,0,79,0,42950328331,31,0,3
2014-08-09,W1F09TD6,0,115,0,77,7,47245361163,24,0,0
2014-08-09,W1F0LYY0,0,119,0,86,0,0,21,0,0
2014-08-09,W1F0QKJP,0,117,0,85,0,77310590995,20,0,0
2014-08-09,W30045MB,0,100,0,91,0,0,15,0,0
2014-08-09,W30068VE,0,117,0,95,0,0,23,0,0
2014-08-09,W3006NKQ,0,116,0,91,0,0,27,0,0
2014-08-09,W3009JS3,0,103,0,89,0,0,22,0,0
2014-08-09,W300A89X,0,118,0,89,0,0,19,0,0
2014-08-09,W300B0SV,0,119,0,89,0,0,19,0,0
2014-08-09,W300B2L0,0,120,0,90,0,0,21,0,0
2014-08-09,W300BBV8,0,117,0,90,0,0,18,0,0
2014-08-09,W300BH1X,0,119,0,90,0,0,21,0,0
2014-08-09,W300BHNY,0,114,0,89,0,0,17,0,0
2014-08-09,W300D6S3,0,120,0,89,0,0,18,0,0
2014-08-09,W300E19W,0,117,0,89,0,0,20,0,0
2014-08-09,W300GLSS,0,117,0,92,0,0,25,0,0
2014-08-09,W300H9K5,0,119,0,91,0,0,15,0,0
2014-08-09,W300HZGT,0,114,0,92,0,0,27,0,0
2014-08-09,W300K1X9,0,119,0,95,0,0,23,0,0
2014-08-09,W300KFX0,0,117,0,93,0,0,24,0,0
2014-08-09,W300SP7W,0,116,0,96,0,0,30,0,0
2014-08-09,W300SS6W,0,119,0,100,0,0,31,0,0
2014-08-09,Z1F0E2J2,0,120,0,80,0,94490722328,21,0,1
2014-08-09,Z1F1038A,0,115,0,85,0,0,20,0,0
2014-08-09,Z1Z047DC,0,117,0,88,0,0,31,0,0
2014-08-09,Z1Z0512X,0,116,0,88,0,0,34,0,0
2014-08-09,Z290VQ3E,0,119,1870,73,0,0,25,0,0
2014-08-09,Z3002Y7B,0,109,0,88,0,0,23,0,2
2014-08-09,Z300DZZB,0,118,0,91,0,0,22,0,0
2014-08-09,Z300E4CC,0,119,0,91,0,0,21,0,0
2014-08-09,Z300GPZ2,0,108,0,90,0,0,27,0,0
2014-08-09,Z300GQ90,0,118,0,94,0,0,20,0,0
2014-08-09,Z300GQG5,0,111,0,90,0,0,29,0,0
2014-08-09,Z300GZ1N,0,117,0,90,0,0,28,0,0
2014-08-09,Z300GZAB,0,112,0,90,0,0,21,0,0
2014-08-09,Z300GZEK,0,113,0,90,0,0,18,0,0
2014-08-09,Z300H2DZ,0,118,0,92,0,0,29,0,0
2014-08-09,Z300H2G3,0,118,0,95,0,0,23,0,0
2014-08-09,Z300MHJ0,0,119,0,91,0,0,26,0,0
2014-08-09,Z300MW7F,0,118,0,91,0,0,25,0,0
2014-08-09,Z300NQVH,0,116,0,93,0,0,27,0,0
2014-08-09,Z300P8BL,0,112,0,92,0,0,20,0,0
2014-08-09,Z300P8KZ,0,117,0,93,0,0,26,0,0
2014-08-09,Z300P9LA,0,117,0,93,0,0,21,0,0
2014-08-09,Z300P9ZM,0,107,0,93,0,0,23,0,0
2014-08-09,Z300T8EC,0,113,0,93,0,0,24,0,0
2014-08-09,Z300W1W1,0,117,0,94,0,0,23,0,0
2014-08-09,Z300W305,0,112,0,95,0,0,29,0,0
2014-08-09,Z300W5Y1,0,114,0,93,0,0,24,0,0
2014-08-09,Z300WCFB,0,103,0,93,0,0,26,0,0
2014-08-09,Z300WQBD,0,117,0,94,0,0,25,0,0
2014-08-09,Z300WY3V,0,118,0,94,0,0,23,0,0
2014-08-09,Z300X65F,0,118,0,93,0,0,21,0,0
2014-08-09,Z300X8BY,0,113,0,94,0,0,25,0,0
2014-08-09,Z300XEES,0,117,0,94,0,0,23,0,0
2014-08-09,Z300Z87K,0,109,0,97,0,0,28,0,0
2014-08-09,Z300ZRW9,0,108,0,96,0,8590065666,27,0,1
2014-08-09,Z300ZT2Y,0,119,0,95,0,0,31,0,0
2014-08-09,Z300ZTY6,0,117,0,95,0,0,21,0,0
2014-08-09,Z300ZV0Y,0,120,0,95,0,0,23,0,0
2014-08-09,Z30149KN,0,116,0,94,0,0,19,0,0
2014-08-09,Z3014K9S,0,119,0,96,0,0,26,0,0
2014-08-09,Z3014PVW,0,119,0,96,0,0,21,0,0
2014-08-09,Z3015H4V,0,111,0,97,0,0,23,0,0
2014-08-09,Z3015J5N,0,119,0,98,0,0,32,0,0
2014-08-09,Z3016E11,0,117,0,96,0,0,20,0,0
2014-08-09,Z3016R7D,0,115,0,96,0,0,30,0,0
2014-08-09,Z3016R9E,0,118,0,96,0,0,30,0,0
2014-08-09,Z3016SGE,0,117,0,96,0,2,22,0,0
2014-08-09,Z3016T2J,0,117,0,96,0,0,22,0,0
2014-08-10,5XW01FK4,0,118,0,85,0,2,24,0,0
2014-08-10,5XW0362M,0,117,0,51,12,1,31,0,0
2014-08-10,5XW03DKK,0,109,0,52,0,0,28,0,0
2014-08-10,5XW04ECS,0,119,72,54,0,0,33,0,0
2014-08-10,5XW0CWFK,0,111,0,76,0,0,28,0,1
2014-08-10,6XW01TE5,0,118,0,55,0,0,28,0,0
2014-08-10,6XW10E3A,0,119,0,59,0,0,35,0,0
2014-08-10,9VS02Q60,0,116,355,86,94,4295032833,37,13,0
2014-08-10,9VS1KYAJ,0,119,3,48,0,51540393997,34,0,0
2014-08-10,9VS4YJD5,0,115,116,73,0,60130525203,34,0,3
2014-08-10,9XK0QR9T,0,112,0,99,0,0,28,0,0
2014-08-10,9XW02763,0,114,0,54,1,1,31,0,0
2014-08-10,9XW027CA,0,119,0,53,0,2,29,0,0
2014-08-10,S1F02PVW,0,117,0,77,0,64425492496,27,0,0
2014-08-10,S1F02YEK,0,117,0,75,0,34360262672,30,0,9
2014-08-10,S1F0CT4P,0,105,0,80,0,55835426829,26,0,0
2014-08-10,S1F0S74R,0,115,0,82,0,68720525328,28,0,0
2014-08-10,S1F0S7BX,0,106,0,82,0,60130459663,23,0,0
2014-08-10,S1F11DBJ,0,117,0,85,0,4295032833,36,0,0
2014-08-10,S2CHJR0Z700122,0,100,0,98,21,0,26,0,0
2014-08-10,S2X6BC4Q,0,105,0,92,0,19,26,0,0
2014-08-10,S30071VE,0,117,0,97,0,0,32,0,0
2014-08-10,W1F09RLS,0,119,0,78,0,21475164167,22,0,1
2014-08-10,W1F0B52K,0,116,0,78,57,25770196998,21,0,0
2014-08-10,W1F1BFP5,0,112,0,84,0,0,22,16,0
2014-08-10,W1F1DQQT,0,117,0,85,0,104,21,0,4
2014-08-10,W3004YT7,0,119,0,90,0,92,30,0,20
2014-08-10,W3004ZNG,0,117,0,93,0,0,29,0,0
2014-08-10,W3006MJJ,0,113,0,91,0,6,22,0,0
2014-08-10,W30088ZN,0,105,0,91,0,0,19,0,0
2014-08-10,W300B4WE,0,117,0,91,0,0,19,0,0
2014-08-10,W300B73W,0,114,0,89,0,0,24,0,0
2014-08-10,W300BG0H,0,112,0,91,0,0,18,0,0
2014-08-10,W300BHPZ,0,107,0,89,0,0,20,0,0
2014-08-10,W300BV4X,0,111,0,92,0,0,27,0,0
2014-08-10,W300D7Z0,0,110,0,89,0,0,23,0,0
2014-08-10,W300DCFY,0,117,0,89,0,0,26,0,0
2014-08-10,W300DYS3,0,118,0,90,0,0,29,0,0
2014-08-10,W300J2QD,0,119,0,93,0,0,24,0,0
2014-08-10,W300JN4V,0,119,0,91,0,0,28,0,0
2014-08-10,W300KKQ8,0,115,0,93,0,0,27,0,0
2014-08-10,W300KLAM,0,117,0,93,0,0,25,0,0
2014-08-10,W300KLF5,0,114,0,93,0,0,24,0,0
2014-08-10,W300SZFG,0,117,0,96,0,0,26,0,0
2014-08-10,Z1F13VTW,0,117,0,85,0,0,26,0,2
2014-08-10,Z1Z05JPD,0,110,0,88,0,0,37,0,0
2014-08-10,Z300GPZD,0,109,0,90,0,1,29,0,0
2014-08-10,Z300GZ2A,0,118,0,91,0,0,24,0,1
2014-08-10,Z300GZEP,0,119,0,90,0,0,24,0,0
2014-08-10,Z300H2G3,0,111,0,95,0,0,23,0,0
2014-08-10,Z300HLBG,0,115,0,91,0,0,27,0,0
2014-08-10,Z300J7ED,0,106,0,92,0,0,23,0,0
2014-08-10,Z300JE4E,0,108,0,91,0,0,20,0,0
2014-08-10,Z300K0E2,0,119,0,91,0,1,16,0,0
2014-08-10,Z300MEHG,0,111,0,91,0,0,25,0,0
2014-08-10,Z300PLWK,0,116,0,92,0,0,23,0,0
2014-08-10,Z300RS8X,0,109,0,94,0,0,26,0,0
2014-08-10,Z300V2E9,0,113,0,95,0,0,34,0,0
2014-08-10,Z300W4HT,0,117,0,97,0,0,30,0,0
2014-08-10,Z300W5XC,0,114,0,93,0,0,26,0,0
2014-08-10,Z300WCF1,0,112,0,93,0,0,27,0,0
2014-08-10,Z300WG8S,0,117,808,93,45,8590065666,24,32,0
2014-08-10,Z300WGJ8,0,118,0,95,0,0,35,0,0
2014-08-10,Z300WPV1,0,111,0,94,0,0,24,0,0
2014-08-10,Z300X6GG,0,107,0,94,0,0,32,0,0
2014-08-10,Z30111D7,0,115,0,96,0,0,34,0,0
2014-08-10,Z3011WVA,0,115,0,95,0,0,27,0,0
2014-08-10,Z3012WTJ,0,119,0,96,0,0,23,0,0
2014-08-10,Z30149RA,0,117,0,95,0,0,27,0,0
2014-08-10,Z30149VF,0,119,0,94,0,0,28,0,0
2014-08-10,Z3014KZJ,0,114,0,96,0,0,32,0,0
2014-08-10,Z3015BVQ,0,119,0,94,0,0,29,0,0
2014-08-10,Z3015CHJ,0,117,0,97,0,0,36,0,0
2014-08-10,Z3015EMS,0,117,0,95,0,0,30,0,0
2014-08-10,Z3015L8E,0,115,0,98,0,0,31,0,0
2014-08-10,Z3015LFE,0,112,0,96,0,0,28,0,0
2014-08-10,Z3015X1K,0,116,0,96,0,8590065666,26,0,0
2014-08-10,Z3016P8H,0,117,0,96,0,0,29,0,0
2014-08-10,Z3016RKT,0,116,0,96,0,0,27,0,1
2014-08-11,5XW0AHHB,0,117,0,64,0,0,35,0,0
2014-08-11,5YD8MVBC,0,114,0,89,0,0,29,0,0
2014-08-11,6XW01JVD,0,116,0,51,0,11,28,0,5
2014-08-11,6XW038WQ,0,117,0,55,0,0,26,0,0
2014-08-11,6XW07HKR,0,111,197,60,1,4295032833,26,0,3
2014-08-11,6XW0ZT2A,0,118,0,60,0,0,28,0,0
2014-08-11,6XW1066W,0,118,0,59,0,0,37,0,0
2014-08-11,9VS3JDD8,0,119,14,59,0,4295032833,27,0,0
2014-08-11,9XK0NTYK,0,120,0,76,0,0,31,0,0
2014-08-11,9XW01TS4,0,115,0,55,0,0,32,0,0
2014-08-11,S1F05PC5,0,107,1136,80,0,51540393996,31,0,4
2014-08-11,S1F05SVF,0,118,0,80,6,81605623830,23,0,0
2014-08-11,S1F06XRA,0,117,0,78,6,47245361164,21,0,0
2014-08-11,S1F0GTLW,0,117,0,88,0,0,28,0,0
2014-08-11,S1F0LBY2,0,117,0,80,0,42950328330,31,0,0
2014-08-11,S1F11HY1,0,115,0,85,0,64425492495,25,0,0
2014-08-11,W1F0A4XM,0,117,0,76,1,38655295497,33,0,0
2014-08-11,W1F0A63T,0,109,9184,77,11,73015558162,23,0,1
2014-08-11,W1F0KD6Z,0,117,0,80,0,98785755159,21,0,0
2014-08-11,W1F0X5N2,0,110,0,81,0,77310590996,23,0,0
2014-08-11,W1F1D9H1,0,108,0,85,0,0,24,0,0
2014-08-11,W1F1DABR,0,116,0,85,0,0,21,0,0
2014-08-11,W3009H0C,0,118,0,89,0,0,28,0,0
2014-08-11,W300BR3C,0,117,0,89,0,0,28,0,0
2014-08-11,W300BRV5,0,117,0,89,0,0,20,0,0
2014-08-11,W300BZ7H,0,108,0,89,0,0,27,0,0
2014-08-11,W300CHQJ,0,114,0,92,0,1,28,0,0
2014-08-11,W300CLWG,0,114,0,89,0,0,22,0,0
2014-08-11,W300DYVS,0,110,0,89,0,0,19,0,0
2014-08-11,W300J81M,0,119,0,92,0,0,24,0,0
2014-08-11,W300KQ5W,0,118,0,94,0,0,20,0,0
2014-08-11,W300R76C,0,113,0,96,0,0,26,0,0
2014-08-11,Z1F0MCCA,0,114,0,84,0,0,18,0,0
2014-08-11,Z1F0QKA2,0,119,0,80,0,128850984991,25,0,1
2014-08-11,Z1Z03JF5,0,119,0,86,0,0,29,0,0
2014-08-11,Z300E46D,0,118,0,92,0,15,32,0,3
2014-08-11,Z300GPJL,0,119,0,90,0,0,22,0,0
2014-08-11,Z300GPWF,0,114,0,90,0,0,20,0,0
2014-08-11,Z300GQF0,0,114,0,90,0,0,20,0,0
2014-08-11,Z300GYZE,0,119,0,90,0,0,23,0,0
2014-08-11,Z300GZ1G,0,114,0,90,0,0,23,0,0
2014-08-11,Z300H3VM,0,115,0,92,0,0,31,0,0
2014-08-11,Z300HQTA,0,117,0,91,0,0,27,0,0
2014-08-11,Z300HRRN,0,113,0,91,0,0,27,0,0
2014-08-11,Z300K1L0,0,109,0,91,0,0,19,0,0
2014-08-11,Z300KCR2,0,117,0,91,0,0,18,0,0
2014-08-11,Z300MG6H,0,116,0,91,0,0,18,8,0
2014-08-11,Z300P87J,0,115,0,92,0,0,21,0,0
2014-08-11,Z300W3PT,0,117,0,93,0,0,21,0,0
2014-08-11,Z300WCV6,0,118,0,94,0,0,24,0,0
2014-08-11,Z300WGAV,0,118,0,94,0,0,31,0,0
2014-08-11,Z300WHWL,0,119,0,94,0,0,27,0,0
2014-08-11,Z300X7ZW,0,114,0,93,0,0,27,0,0
2014-08-11,Z300XC1W,0,119,0,95,0,0,23,0,0
2014-08-11,Z300XCY9,0,117,0,97,0,0,29,0,0
2014-08-11,Z300XG3A,0,114,0,94,0,0,28,0,0
2014-08-11,Z300XG4B,0,111,0,93,0,0,24,0,0
2014-08-11,Z300XG5F,0,111,0,94,0,0,27,0,0
2014-08-11,Z300XGS9,0,115,0,93,0,0,30,0,0
2014-08-11,Z300ZK1M,0,118,0,95,0,0,21,0,0
2014-08-11,Z300ZK6Q,0,119,0,95,0,0,32,0,0
2014-08-11,Z300ZRSP,0,120,0,95,0,0,25,0,0
2014-08-11,Z300ZSN4,0,112,0,95,0,0,25,0,0
2014-08-11,Z3011W81,0,112,0,95,0,0,27,0,0
2014-08-11,Z3011WCF,0,119,0,95,0,0,21,0,0
2014-08-11,Z30127DZ,0,112,0,96,0,0,29,0,0
2014-08-11,Z3012X5T,0,118,0,97,0,0,32,0,0
2014-08-11,Z3012XCC,0,105,0,96,0,0,27,0,0
2014-08-11,Z3014NHV,0,114,0,96,0,0,28,0,0
2014-08-11,Z3015BXF,0,105,0,97,0,0,33,0,0
2014-08-11,Z3015CBH,0,114,0,94,0,4,27,0,1
2014-08-11,Z3015CF0,0,114,0,97,0,0,30,0,0
2014-08-11,Z3015CKX,0,107,0,94,0,0,23,0,0
2014-08-11,Z3015JVN,0,114,0,98,0,0,35,0,0
2014-08-11,Z3015L7R,0,116,0,94,0,0,26,0,0
2014-08-11,Z3015T5J,0,118,0,96,0,0,23,0,0
2014-08-11,Z3015THJ,0,117,0,96,0,8590065666,21,0,0
2014-08-11,Z3015VD6,0,120,0,96,0,4295032833,27,0,0
2014-08-11,Z3015W5J,0,112,0,96,0,4295032833,25,0,0
2014-08-11,Z3015XYZ,0,117,0,96,0,26,31,0,3
2014-08-11,Z3016NFT,0,119,0,96,0,0,23,0,0
2014-08-11,Z3016PGS,0,111,0,96,0,0,21,0,0
2014-08-11,Z3016SX0,0,114,0,96,0,0,25,0,0
2014-08-11,Z301794K,0,114,0,96,0,0,32,0,0
2014-08-12,6VDHZATY,0,117,0,95,0,5,28,0,0
2014-08-12,6VMNNABP,0,117,0,65,0,32,35,0,0
2014-08-12,6XW00ZFW,0,117,0,52,0,0,33,0,0
2014-08-12,6XW03AKD,0,114,0,52,0,0,30,0,0
2014-08-12,6XW0VNMV,0,117,230,55,0,0,34,0,0
2014-08-12,9VS10SFH,0,117,1939,78,6,2,31,0,0
2014-08-12,9XK0QQVG,0,119,0,76,0,0,36,0,0
2014-08-12,9XW03BGC,0,118,0,56,1,0,27,0,0
2014-08-12,S1F01HGH,0,111,1096,76,6,30065229858,22,0,6
2014-08-12,S1F04AAT,0,119,336,75,8,30065229839,29,0,6
2014-08-12,S1F0LDK3,0,117,0,80,0,115965886491,22,0,0
2014-08-12,S1F0PK51,0,118,14120,81,1388,85900656660,25,200,0
2014-08-12,S1F0TQTH,0,113,0,82,0,42950328331,26,0,0
2014-08-12,S30070P2,0,111,0,97,0,0,30,0,0
2014-08-12,S30086FV,0,119,0,97,0,0,26,0,0
2014-08-12,W0Q7G3VK,0,110,0,85,0,17,22,0,0
2014-08-12,W1F0AF1K,0,119,0,76,0,42950328330,32,0,0
2014-08-12,W1F0ANB2,0,119,32,78,13,51540393996,19,0,6
2014-08-12,W1F0AQ9Q,0,117,0,79,5,55835426830,33,0,0
2014-08-12,W1F0B15L,0,111,0,78,0,42950328330,21,0,6
2014-08-12,W1F1CJ27,0,119,0,85,0,55835426829,23,0,0
2014-08-12,W1H1NYFC,0,108,0,90,0,0,27,0,0
2014-08-12,W3005MVA,0,105,0,91,0,0,24,0,0
2014-08-12,W3007K4B,0,120,0,89,0,0,19,0,0
2014-08-12,W3008WGL,0,118,0,89,0,0,22,0,0
2014-08-12,W300B2KF,0,114,24,90,3,0,22,32,0
2014-08-12,W300CTT5,0,116,0,89,0,17,19,0,0
2014-08-12,W300DYVS,0,109,0,89,0,0,19,0,0
2014-08-12,W300KKXF,0,118,0,93,0,0,26,0,0
2014-08-12,W300L08E,0,119,0,93,0,0,22,0,0
2014-08-12,Z1F00MWR,0,116,0,90,0,12885098499,24,0,0
2014-08-12,Z1F0LBBF,0,117,0,80,0,60130459662,28,0,0
2014-08-12,Z1F19QM3,0,111,0,85,1,0,21,0,0
2014-08-12,Z1F1AD5G,0,116,0,85,0,0,22,0,0
2014-08-12,Z1Z03JPR,0,114,0,86,0,0,27,0,0
2014-08-12,Z300BYE9,0,118,0,91,0,0,18,0,0
